,Title,Artist,Weeks on chart,year,Spotify_Popularity,Artist_Popularity,track_id,track_title,track_artist,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,duration_ms,time_signature,tempo,mode,genre
5814,Why (Am I Treated So Bad),The Sweet Inspirations,2.0,1967,9,28,4V3KUwlCYLJXDhpWLIfYVp,Why (Am I Treated so Bad) - Single Version,The Sweet Inspirations,0.639,0.1,4.0,-23.549,0.0277,0.691,0.0785,0.121,0.5770000000000001,169320.0,4.0,81.253,1.0,"['brill building pop', 'classic soul', 'rhythm and blues', 'southern soul']"
5820,Why? (Am I Treated So Bad),The Staple Singers,2.0,1967,-1,60,26pKwNF3MsOqUu7RpABpUr,Why? (Am I Treated So Bad),The Staple Singers,0.726,0.349,10.0,-14.084000000000001,0.0297,0.6709999999999999,0.000394,0.36200000000000004,0.6829999999999999,170867.0,4.0,100.004,0.0,"['brill building pop', 'chicago soul', 'christmas', 'classic soul', 'disco', 'funk', 'memphis soul', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul', 'vocal jazz']"
5822,Light My Fire,The Doors,3.0,1967,69,76,5uvosCdMlFdTXhoazkTI5R,Light My Fire,The Doors,0.413,0.725,3.0,-5.787000000000001,0.0324,0.369,2.1600000000000003e-05,0.0905,0.44,429760.0,4.0,124.618,0.0,"['album rock', 'classic rock', 'piano rock', 'psychedelic rock', 'rock']"
5853,I Stand Accused (Of Loving You),The Glories,2.0,1967,-1,12,51wC0EhWxyaSCIvWCvWXQv,I Stand Accused,The Glories,0.35200000000000004,0.8340000000000001,9.0,-6.468999999999999,0.175,0.237,0.0,0.16699999999999998,0.6859999999999999,149667.0,4.0,183.229,1.0,['manitoba indie']
5859,A Whiter Shade Of Pale,Procol Harum,3.0,1967,55,55,1cmjxqobVTrgAiJ0btAleN,A Whiter Shade of Pale - Original Single Version,Procol Harum,0.249,0.66,0.0,-6.905,0.0342,0.504,0.0026,0.0891,0.435,248947.0,4.0,149.813,1.0,"['album rock', 'art rock', 'blues-rock', 'british invasion', 'classic rock', 'folk rock', 'progressive rock', 'psychedelic rock', 'symphonic rock']"
5864,Some Kind Of Wonderful,Soul Brothers Six,2.0,1967,-1,22,72OfN6EHGzIOizvzhnnhKT,Some Kind of Wonderful,The Soul Brothers Six,0.857,0.589,1.0,-8.311,0.10400000000000001,0.27399999999999997,0.0,0.0999,0.669,157773.0,4.0,125.872,1.0,['classic soul']
5865,Up-Up And Away,The Johnny Mann Singers,2.0,1967,0,23,30dIevLsWhw7KDU2i1RdJY,Up-Up And Away,The Johnny Mann Singers,0.40299999999999997,0.503,2.0,-14.069,0.0477,0.569,0.0,0.312,0.42,164160.0,4.0,155.751,1.0,[]
5866,My World Fell Down,Sagittarius,3.0,1967,-1,22,63Zb0epU5ysyvDa72Jm4I1,My World Fell Down,Sagittarius,0.424,0.304,8.0,-14.913,0.0322,0.63,0.344,0.0865,0.225,174382.0,4.0,121.32,0.0,['sunshine pop']
5867,Hypnotized,Linda Jones,nan,1967,-1,33,11XLXWcDdkKxvhvsk302QB,Hypnotized,Linda Jones,0.344,0.722,11.0,-5.854,0.0388,0.522,0.0,0.292,0.62,158480.0,4.0,73.019,1.0,"['classic soul', 'motown', 'northern soul', 'southern soul']"
5869,Thread The Needle,Clarence Carter,nan,1967,-1,51,2vlXMXWgrqWgTmi0CtvZbS,Thread The Needle,Clarence Carter,0.8079999999999999,0.397,1.0,-14.458,0.113,0.165,3.3100000000000005e-05,0.0487,0.8640000000000001,155945.0,4.0,113.612,1.0,"['classic soul', 'funk', 'motown', 'rhythm and blues', 'soul', 'southern soul']"
5870,Let The Good Times Roll & Feel So Good,Bunny Sigler,nan,1967,2,24,42BaDyvQp6yBrr56xoO1wM,Let The Good Times Roll & Feel So Good,Bunny Sigler,0.7509999999999999,0.746,7.0,-7.817,0.0715,0.16899999999999998,6.69e-05,0.444,0.871,175467.0,4.0,143.488,1.0,"['classic soul', 'northern soul', 'philly soul']"
5872,I Like The Way,Tommy James And The Shondells,3.0,1967,12,49,28zYLv6vZVQPxmWeCRMwk4,I Like The Way,Tommy James,0.616,0.402,0.0,-12.753,0.0286,0.376,0.0,0.0936,0.732,163000.0,4.0,99.967,1.0,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'soft rock']"
5900,To Love Somebody,Bee Gees,3.0,1967,63,76,0mbS3VwRbO6HVBMPXnzOGA,To Love Somebody,Bee Gees,0.405,0.37799999999999995,9.0,-12.342,0.0304,0.716,7.23e-06,0.289,0.563,182000.0,4.0,90.851,1.0,"['adult standards', 'disco', 'mellow gold', 'soft rock']"
5901,Out & About,Tommy Boyce & Bobby Hart,3.0,1967,-1,-1,2n1NPWcvShZKTDT1aZNoYu,Out & About,Tommy Boyce,0.447,0.569,10.0,-11.31,0.0532,0.467,0.00022400000000000002,0.297,0.86,150440.0,4.0,117.705,1.0,['brill building pop']
5906,I Could Be So Happy,The Magnificent Men,2.0,1967,-1,5,2lHSVxYcOrvLpK9pgAHkDf,I Could Be so Happy,The Magnificent Men,0.37,0.789,11.0,-4.228,0.0514,0.674,0.0,0.253,0.69,128853.0,4.0,174.603,0.0,[]
5908,Happy,The Sunshine Company,nan,1967,-1,4,4bz5DnPWrq0ICntrLdTKTI,What Makes You Happy - 2004 Remastered Version,KC & The Sunshine Band,0.797,0.52,3.0,-12.981,0.0413,0.33299999999999996,0.0015300000000000001,0.0851,0.9209999999999999,171813.0,4.0,107.973,1.0,"['disco', 'funk', 'motown', 'quiet storm', 'soft rock']"
5909,"Apples, Peaches, Pumpkin Pie",Jay And The Techniques,nan,1967,-1,24,0LpcKg3mT5Zvrkq8GyqBZs,"Apples, Peaches, Pumpkin Pie",Jay & The Techniques,0.645,0.7190000000000001,10.0,-11.065,0.069,0.12,0.0,0.151,0.9390000000000001,147533.0,4.0,139.311,1.0,['philly soul']
5910,Brown Eyed Girl,Van Morrison,nan,1967,77,75,3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,0.491,0.583,7.0,-10.964,0.0376,0.182,0.0,0.40700000000000003,0.907,183307.0,4.0,150.572,1.0,"['classic rock', 'folk', 'folk rock', 'folk-pop', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
5918,The Sweetest Thing This Side Of Heaven,Chris Bartley,7.0,1967,2,1,4XxmUxUxiwdpczszoO4yVN,The Sweetest Thing This Side of Heaven,Chris Bartley,0.31,0.486,6.0,-9.488999999999999,0.0436,0.6729999999999999,0.0,0.2,0.9,176427.0,4.0,204.095,0.0,[]
5933,Ode To Billie Joe,Bobbie Gentry,4.0,1967,50,46,4FdDorlbJTVHcH3djLbIfn,Ode To Billie Joe,Bobbie Gentry,0.637,0.18899999999999997,7.0,-10.725999999999999,0.0471,0.721,0.0,0.0939,0.695,255002.0,4.0,120.142,1.0,"['country rock', 'folk', 'traditional folk']"
5943,Pearl Time,Andre Williams,2.0,1967,-1,24,0PKZ2sB3g7PjgFcAqFRPrS,Pearl Time,Andre Williams,0.696,0.825,1.0,-3.3569999999999998,0.0435,0.632,0.0038,0.0758,0.93,160400.0,4.0,123.637,1.0,"['garage rock', 'punk blues', 'red dirt']"
5944,Lonesome Road,The Wonder Who?,2.0,1967,-1,13,72rGYgfnPmn7N358Un0v7S,Lonesome Road,The Honorable D.H.C.,0.5660000000000001,0.88,7.0,-10.003,0.0344,0.00562,0.00162,0.0703,0.8370000000000001,192660.0,4.0,119.949,1.0,[]
5947,Not So Sweet Martha Lorraine,Country Joe & The Fish,3.0,1967,27,35,1JMJZYMdMY3Wl4WAAejSj6,Not So Sweet Martha Lorraine,Country Joe & The Fish,0.525,0.374,4.0,-13.045,0.0346,0.331,0.0,0.0775,0.344,264000.0,4.0,110.305,1.0,"['blues-rock', 'classic garage rock', 'classic rock', 'country rock', 'folk rock', 'freakbeat', 'psychedelic rock']"
5949,"Run, Run, Run",The Third Rail,nan,1967,5,3,37zdCyboXQ6nfT468R5eaF,Run Run Run,The Third Rail,0.486,0.483,0.0,-10.731,0.0431,0.735,8.01e-06,0.124,0.608,118413.0,4.0,133.463,1.0,[]
5952,Reflections,Diana Ross & The Supremes,6.0,1967,-1,50,4QNviFJLZ8SrjhkTkDbvyU,Reflections,Diana Ross & The Supremes,0.6809999999999999,0.447,1.0,-10.408,0.0265,0.27699999999999997,0.0,0.0702,0.6940000000000001,169893.0,4.0,99.869,1.0,"['classic girl group', 'motown', 'soul']"
5956,The Letter,The Box Tops,3.0,1967,61,51,6RJK553YhstRzyKA4mug09,The Letter,The Box Tops,0.638,0.428,9.0,-12.155999999999999,0.0687,0.252,0.0,0.132,0.9009999999999999,112800.0,4.0,139.434,0.0,"['brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat']"
5967,There Must Be A Way,Jimmy Roselli,2.0,1967,-1,16,2L3tzoilZgW2DUD9XWOuWi,There Must Be A Way,"Roselli, Jimmy",0.21899999999999997,0.36700000000000005,0.0,-13.046,0.0358,0.847,0.0,0.141,0.423,182133.0,4.0,69.147,1.0,[]
5979,Get On Up,The Esquires,2.0,1967,21,19,2a7C7IcqJeNp2d361QjuN4,Get On Up,The Esquires,0.7040000000000001,0.47200000000000003,9.0,-12.508,0.0315,0.596,0.0,0.0604,0.963,144600.0,4.0,117.931,1.0,['chicago soul']
5982,Come On Sock It To Me,Syl Johnson,nan,1967,-1,46,6lkcjXUeOYBk3ii0mGFjrC,Come On Sock It to Me,Syl Johnson,0.73,0.682,2.0,-5.627000000000001,0.0502,0.386,7.38e-06,0.214,0.762,147560.0,4.0,117.164,1.0,"['afrobeat', 'chicago soul', 'classic soul', 'funk', 'memphis soul', 'soul', 'southern soul']"
5988,I Feel Good (I Feel Bad),The Lewis & Clarke Expedition,2.0,1967,-1,1,4xdFoaOLN76WpOoaLOPydK,I Feel Good,The Swede,0.524,0.627,5.0,-8.005,0.0488,0.0215,4.61e-06,0.191,0.369,198691.0,4.0,128.006,1.0,[]
5994,Tell Him,Patti Drew,2.0,1967,-1,36,0VZtkNntW57HvblvTBlABe,Tell Him,Patti Drew,0.573,0.47100000000000003,7.0,-8.424,0.0253,0.687,0.0,0.0826,0.932,151453.0,4.0,96.518,0.0,['rhythm and blues']
5997,Purple Haze,The Jimi Hendrix Experience,2.0,1967,-1,-1,6DpvREtNKnyYkPgv9RHHPw,Star Spangled Banner/Purple Haze,The Experienced,0.33,0.84,1.0,-10.238,0.18100000000000002,0.127,0.7559999999999999,0.26899999999999996,0.469,296587.0,4.0,131.871,1.0,[]
5998,Casonova (Your Playing Days Are Over),Ruby Andrews,2.0,1967,-1,19,6eZJUryN1ksA3X9qpXMVZd,Casonova (Your Playing Days Are Over),Ruby Andrews,0.43799999999999994,0.522,5.0,-6.2010000000000005,0.0272,0.0536,0.007940000000000001,0.509,0.63,168367.0,4.0,86.921,0.0,['northern soul']
6004,It Must Be Him,Vikki Carr,3.0,1967,32,47,0TepCB1npldYLV9vWk8L2F,It Must Be Him,Vikki Carr,0.494,0.47200000000000003,4.0,-10.02,0.0533,0.7859999999999999,3.19e-05,0.682,0.746,171760.0,4.0,108.482,1.0,['adult standards']
6006,Expressway (To Your Heart),Soul Survivors,3.0,1967,-1,23,5WtrLNpSjwp45LI70E1R4N,Expressway to Your Heart,Soul Survivors,0.525,0.358,11.0,-12.745999999999999,0.0456,0.355,1.4400000000000001e-05,0.22399999999999998,0.615,140174.0,4.0,105.617,1.0,[]
6016,To Sir With Love,Lulu,4.0,1967,43,67,0gBFr7N2D1GfhkXIIepIGG,To Sir with Love,Lulu,0.546,0.39899999999999997,4.0,-9.378,0.027000000000000003,0.361,3.18e-06,0.0995,0.301,166693.0,4.0,97.142,1.0,"['brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'merseybeat', 'rock-and-roll']"
6031,Spreadin' Honey,The Watts 103rd Street Rhythm Band,4.0,1967,-1,51,14WcWwnU3s2D03FLcMRk5N,Spreadin' Honey - Remastered Mono Version,Charles Wright & The Watts 103rd Street Rhythm Band,0.774,0.545,10.0,-11.445,0.0382,0.18100000000000002,0.171,0.0515,0.782,147307.0,4.0,112.684,1.0,"['classic soul', 'funk', 'soul', 'soul jazz', 'southern soul']"
6038,Let It Out (Let It All Hang Out),The Hombres,2.0,1967,-1,21,4CrDR6TFRinNTCMG3DNl2n,Let It Out (Let It All Hang Out),The Hombres,0.72,0.475,9.0,-9.837,0.0788,0.373,4.25e-06,0.0488,0.8320000000000001,123693.0,4.0,121.203,1.0,['classic garage rock']
6040,Karate-Boo-Ga-Loo,Jerryo,nan,1967,-1,3,0iQ327wLzW0NYImYdL7W7A,Karate Boo-Ga-Loo,The Funk Brothers with Jerryo,0.8909999999999999,0.747,10.0,-5.747999999999999,0.0512,0.23199999999999998,0.00403,0.24,0.948,159971.0,4.0,119.725,1.0,[]
6053,Dirty Man,Laura Lee,3.0,1967,-1,24,3h0Al5yxGb56VVaWljf4CJ,Dirty Man,Laura Lee,0.515,0.47200000000000003,7.0,-6.18,0.0349,0.40299999999999997,1.9e-05,0.0823,0.64,175640.0,3.0,167.886,1.0,"['chicago soul', 'classic soul', 'southern soul']"
6054,Funky Donkey,Pretty Purdie,2.0,1967,-1,30,39LSfgIQHJwKi3gBDXmcwi,Funky Donkey,"Bernard ""Pretty"" Purdie",0.414,0.935,0.0,-11.373,0.0933,0.151,0.779,0.142,0.6,178093.0,4.0,171.961,1.0,"['jazz blues', 'jazz drums', 'soul jazz']"
6061,Incense And Peppermints,Strawberry Alarm Clock,2.0,1967,48,41,16iApoNZYaN6gbMtRRVV6B,Incense And Peppermints,Strawberry Alarm Clock,0.493,0.652,4.0,-11.11,0.031,0.0362,0.0,0.0839,0.6679999999999999,167453.0,4.0,133.17,1.0,"['bubblegum pop', 'classic garage rock', 'folk rock', 'freakbeat', 'psychedelic rock', 'sunshine pop']"
6064,"The Rain, The Park & Other Things",The Cowsills,2.0,1967,47,40,5Ozv6hQIj20iX3nFfJCe8E,The Rain The Park And Other Things,The Cowsills,0.39399999999999996,0.68,11.0,-8.732999999999999,0.0386,0.805,0.00265,0.687,0.667,184240.0,4.0,131.298,1.0,"['brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'underground power pop']"
6065,Everlasting Love,Robert Knight,2.0,1967,14,21,0YR8dAoJh6Hba2c9EvppJI,Everlasting Love,Robert Knight,0.618,0.442,9.0,-13.154000000000002,0.0313,0.624,0.0291,0.106,0.40299999999999997,179493.0,4.0,116.113,1.0,['northern soul']
6069,If This Is Love (I'd Rather Be Lonely),The Precisions,3.0,1967,-1,20,0rWYFFJcHKv1cnl1OMKkPc,If This Is Love (I'd Rather Be Lonely),The Precisions,0.5589999999999999,0.804,8.0,-4.823,0.0354,0.11599999999999999,0.0,0.059000000000000004,0.561,167600.0,4.0,126.373,1.0,['northern soul']
6070,Shout Bamalama,Mickey Murray,2.0,1967,-1,7,64SBy7WqIUjmJKUTBZnAY7,Shout Bamalama,Mickey Murray,0.7,0.68,3.0,-7.422000000000001,0.0441,0.515,0.0,0.0864,0.973,137165.0,4.0,159.594,1.0,[]
6076,Pata Pata,Miriam Makeba,3.0,1967,-1,48,6tR8N0wgzIoKaI7fmh0J0O,Pata Pata,Miriam Makeba,0.809,0.882,3.0,-3.5439999999999996,0.0356,0.37799999999999995,0.0,0.0759,0.9690000000000001,182227.0,4.0,126.046,1.0,"['afropop', 'mande pop', 'south african jazz', 'world']"
6077,Boogaloo Down Broadway,The Fantastic Johnny C,3.0,1967,5,6,2Bk60jCRijs78fJ24u7j3z,Boogaloo Down Broadway,The Fantastic Johnny C,0.802,0.675,10.0,-5.811,0.0424,0.7040000000000001,0.0,0.0631,0.9620000000000001,155067.0,4.0,130.7,1.0,['philly soul']
6079,"Beg, Borrow And Steal",Ohio Express,3.0,1967,16,33,6fXsuHWpbQJDU5i74BfwN7,"Beg, Borrow And Steal",Ohio Express,0.5379999999999999,0.852,9.0,-8.716000000000001,0.149,0.395,0.000164,0.174,0.642,177440.0,4.0,127.954,1.0,"['bubblegum pop', 'classic garage rock', 'folk rock']"
6088,Go With Me,Gene And Debbe,2.0,1967,-1,5,3ep90ctqgPanZxvlYszxSG,Go With Me,Gene & Debbe,0.703,0.594,0.0,-9.833,0.0342,0.0334,0.0,0.19399999999999998,0.5589999999999999,145200.0,4.0,119.506,1.0,[]
6089,Get Down,Harvey Scales,2.0,1967,-1,4,1HfDPwJVY6ReeQ1AtA5NiL,Get Down,Harvey Scales & the Seven Sounds,0.556,0.863,1.0,-7.446000000000001,0.40700000000000003,0.00256,0.392,0.127,0.6920000000000001,167907.0,4.0,151.714,1.0,[]
6106,Next Plane To London,The Rose Garden,2.0,1967,-1,11,2ddn6Ltv7plRVC9hLvfrwM,Next Plane To London,The Rose Garden,0.40399999999999997,0.507,9.0,-10.657,0.0515,0.157,4.6899999999999995e-05,0.17800000000000002,0.878,150973.0,4.0,206.602,1.0,[]
6107,Believe In Me Baby - Part I,Jesse James,2.0,1967,-1,34,0eO3yiUktD35aJFjTdFQwi,Believe In Me Baby,Jesse James,0.8079999999999999,0.715,7.0,-8.247,0.0343,0.125,0.0,0.336,0.961,173733.0,4.0,109.917,1.0,"['ska', 'ska punk']"
6110,Back On The Street Again,The Sunshine Company,nan,1967,-1,4,6Lh3SlKQAe86VtJpOJWqTt,Back On the Street Again,The Sunshine Company,0.5539999999999999,0.415,9.0,-13.172,0.0274,0.5329999999999999,2.05e-06,0.0839,0.903,151160.0,4.0,107.505,1.0,['sunshine pop']
6115,"Wake Up, Wake Up",The Grass Roots,4.0,1967,-1,57,0QfYPudpdhPju4kGB5H9BQ,Wake Up Sleeping Giant,The Crabb Family,0.618,0.348,4.0,-8.062999999999999,0.0303,0.433,0.0,0.201,0.588,173387.0,3.0,167.368,1.0,"['country gospel', 'southern gospel']"
6120,Suzanne,Noel Harrison,3.0,1967,7,30,72EkpsMgMnerGyouKRRN4N,Suzanne,Noel Harrison,0.483,0.27399999999999997,9.0,-17.027,0.0343,0.73,0.0,0.102,0.672,176920.0,4.0,87.452,1.0,['classic uk pop']
6136,Alligator Bogaloo,Lou Donaldson,nan,1967,40,53,2Wq889rsIlEG0l2ea9pE9J,Alligator Bogaloo,Lou Donaldson,0.7390000000000001,0.479,5.0,-17.655,0.0478,0.465,0.0445,0.0633,0.785,417000.0,4.0,128.067,1.0,[]
6137,Piece Of My Heart,Erma Franklin,nan,1967,-1,42,2GbePPrWWSRxcmW6QRSPae,Piece of My Heart,Erma Franklin,0.467,0.7829999999999999,8.0,-5.207000000000001,0.0528,0.139,0.0214,0.08,0.591,157267.0,4.0,160.841,1.0,"['classic soul', 'motown', 'southern soul']"
6143,An Open Letter To My Teenage Son,Victor Lundberg,5.0,1967,-1,2,0vi7ozUKrpaECgVAt2qOTC,An Open Letter to My Teenage Son,Victor Lundberg,0.5589999999999999,0.359,0.0,-16.771,0.505,0.88,0.0,0.152,0.713,263893.0,3.0,92.636,1.0,[]
6145,Different Drum,Stone Poneys Featuring Linda Ronstadt,3.0,1967,-1,-1,3k63RLvRgkgPGx0keOH3P6,Different Drum,Stone Poneys,0.46,0.389,0.0,-11.603,0.031,0.349,0.0,0.0533,0.606,159973.0,4.0,123.213,1.0,[]
6146,Itchycoo Park,Small Faces,3.0,1967,47,51,4P9qbRFA26qtfZNLCwizwH,Itchycoo Park (2012 Mono Remaster),Small Faces,0.613,0.555,9.0,-9.801,0.07200000000000001,0.58,1.64e-06,0.11900000000000001,0.556,166680.0,4.0,127.267,1.0,"['art rock', 'blues-rock', 'brill building pop', 'british blues', 'british invasion', 'britpop', 'bubblegum pop', 'classic rock', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock', 'pub rock', 'rock']"
6153,Beautiful People,Kenny O'Dell,5.0,1967,-1,-1,7qdKwbhXsyWOHekUw7xbqC,Beautiful People,Kenny O'Dell,0.606,0.574,9.0,-11.88,0.042,0.6,0.0,0.16899999999999998,0.919,142173.0,4.0,142.598,1.0,[]
6156,"Woman, Woman",The Union Gap Featuring Gary Puckett,6.0,1967,-1,-1,6kni0aRaJX8NNu63sfKTmr,"Woman, Woman",Gary Puckett & The Union Gap,0.473,0.527,6.0,-8.972000000000001,0.0278,0.524,0.0,0.21600000000000003,0.619,196000.0,4.0,107.549,0.0,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll', 'soft rock']"
6158,Georgia Pines,The Candymen,2.0,1967,0,35,69C6Doeyve2lM0afZ92n87,Georgia Pines,The Candymen,0.402,0.27,1.0,-14.099,0.0334,0.664,0.0,0.094,0.466,146893.0,4.0,121.242,1.0,[]
6173,Windy,Wes Montgomery,2.0,1967,21,56,4u5GhJTTo6tl8vLkd41YeL,Windy,Wes Montgomery,0.768,0.385,10.0,-12.258,0.0367,0.665,0.00232,0.0927,0.6409999999999999,142867.0,4.0,134.246,1.0,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz guitar', 'soul jazz']"
6177,I'll Be Sweeter Tomorrow (Than I Was Today),The O'Jays,nan,1967,-1,-1,3XfVOLxSdr8ywohQJbb1vf,I’ll Be Sweeter Tomorrow (Than I Was Today),The O'Jays,0.317,0.55,11.0,-11.515,0.07,0.6629999999999999,0.0,0.7070000000000001,0.624,180561.0,4.0,76.559,1.0,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']"
6179,Judy In Disguise (With Glasses),John Fred And The Playboys,nan,1967,-1,1,0QvMXCVPXSSWx2NB9ewx6O,Judy In Disguise (With Glasses),John Fred & His Playboy Band,0.629,0.74,3.0,-8.218,0.0572,0.0605,0.124,0.146,0.951,172493.0,4.0,82.045,1.0,"['bubblegum pop', 'folk rock', 'merseybeat', 'swamp pop']"
6183,"Bend Me, Shape Me",The American Breed,2.0,1967,-1,30,1M6cwLCLEtb2E44vlMZFT7,"Bend Me, Shape Me - Single Version",The American Breed,0.578,0.6579999999999999,10.0,-9.48,0.0788,0.0329,0.0,0.23,0.39899999999999997,130867.0,4.0,128.964,1.0,"['bubblegum pop', 'folk rock']"
6185,Hooray For The Salvation Army Band,Bill Cosby,2.0,1967,-1,33,40pyP2adDdcFnOO74zo4XG,Hooray for the Salvation Army Band,Bill Cosby,0.643,0.369,4.0,-13.558,0.0854,0.22399999999999998,0.000181,0.122,0.695,186973.0,4.0,99.432,0.0,[]
6187,Storybook Children,Billy Vera & Judy Clay,3.0,1967,-1,-1,2BS8TsYnXlFwyzCO0IAywv,Storybook Children,Billy Vera,0.37200000000000005,0.3,5.0,-11.52,0.0354,0.818,0.0,0.161,0.379,184453.0,4.0,143.054,1.0,[]
6200,It's Wonderful,The Young Rascals,5.0,1967,-1,48,3xBrbLOWQikowrD4aGgiWK,If You're Happy and You Know It,The Modern Nursery Rhyme Singers,0.551,0.302,7.0,-7.388999999999999,0.0376,0.682,0.0015300000000000001,0.10099999999999999,0.366,99165.0,3.0,150.184,1.0,[]
6204,Up-Up And Away,Hugh Masekela,3.0,1967,-1,44,317OKJNq79y0MU6BjEh7dD,Up Up And Away,Hugh Masekela,0.546,0.684,0.0,-7.707000000000001,0.0496,0.13699999999999998,0.855,0.7020000000000001,0.762,333453.0,5.0,127.23,0.0,"['afrobeat', 'afropop', 'jazz trumpet', 'mande pop', 'south african jazz', 'world']"
6208,Nobody But Me,The Human Beinz,2.0,1967,-1,40,4QkvD53COA5qLA7rQ1Pa7D,Nobody But Me,The Human Beinz,0.568,0.75,2.0,-8.913,0.0466,0.0731,0.0,0.121,0.40700000000000003,140440.0,4.0,75.82,1.0,"['classic garage rock', 'freakbeat']"
6210,Green Tambourine,The Lemon Pipers,2.0,1967,-1,35,70jnaGaj1rtpyABfUURpvr,Green Tambourine,The Lemon Pipers,0.503,0.614,7.0,-7.814,0.0283,0.12300000000000001,0.023,0.17,0.313,147000.0,4.0,111.148,1.0,"['bubblegum pop', 'classic garage rock', 'folk rock', 'freakbeat', 'merseybeat']"
6225,Foxey Lady,Jimi Hendrix,3.0,1967,60,75,23MrkN7g6Q5U7GLIxNHN1B,Foxey Lady,Jimi Hendrix,0.507,0.847,1.0,-5.987,0.0411,0.0751,0.237,0.37200000000000005,0.5660000000000001,198773.0,4.0,98.096,0.0,"['album rock', 'blues-rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']"
6226,"Baby, Now That I've Found You",The Foundations,3.0,1967,-1,61,3PRQqvqlBunArCpn4Q3kbl,Baby Now That I've Found You,The Foundations,0.795,0.626,11.0,-7.409,0.0336,0.0198,0.0,0.0865,0.94,162693.0,4.0,127.654,1.0,"['brill building pop', 'bubblegum pop', 'folk rock', 'motown']"
6228,Skip A Rope,Henson Cargill,3.0,1967,-1,30,2kzVFcp3kSU1Qld4dYBM7L,Skip a Rope,Henson Cargill,0.623,0.51,6.0,-13.092,0.0374,0.608,0.00267,0.0699,0.54,160785.0,4.0,145.604,0.0,"['country gospel', 'cowboy western', 'nashville sound', 'traditional country']"
6230,Spooky,Classics IV,3.0,1967,-1,41,5z4iT44mMHyZozsTFy4A51,Spooky,Classics IV,0.652,0.44,0.0,-11.474,0.0315,0.723,5.79e-06,0.11199999999999999,0.711,175636.0,4.0,106.863,0.0,"['brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'soft rock']"
6249,Zabadak,"Dave Dee, Dozy, Beaky, Mick And Tich",2.0,1968,-1,39,1Izl3DXduTuzFvwe6sCOLV,Zabadak,"Dave Dee, Dozy, Beaky, Mick & Tich",0.493,0.733,7.0,-13.052999999999999,0.0717,0.7070000000000001,2.62e-05,0.413,0.442,226800.0,4.0,129.258,1.0,"['british invasion', 'bubblegum pop', 'merseybeat', 'nederpop', 'rock-and-roll']"
6253,Mission-Impossible,Lalo Schifrin,2.0,1968,32,44,0VlxbRzdOyA56BviBK9vkc,Mission: Impossible,Lalo Schifrin,0.61,0.789,7.0,-8.646,0.0286,0.368,0.955,0.29100000000000004,0.856,152760.0,4.0,91.308,0.0,"['classic soundtrack', 'latin classical', 'latin soundtrack', 'lounge', 'theme']"
6254,United (Part 1),The Music Makers,2.0,1968,-1,26,0NfbRaVRrsdwSyh33I8iFw,United by Music,The Titanians,0.915,0.568,11.0,-8.179,0.24600000000000002,0.0592,0.0,0.0943,0.479,234102.0,4.0,126.033,0.0,[]
6255,Mellow Moonlight,Leon Haywood,2.0,1968,-1,39,1rkT8caKhdEFENiqips7dy,Mellow Moonlight,Leon Haywood,0.8809999999999999,0.597,4.0,-8.794,0.0605,0.161,0.0036,0.0324,0.9540000000000001,157107.0,4.0,116.642,1.0,"['classic soul', 'funk', 'post-disco']"
6258,Love Is Blue (L'amour Est Bleu),Paul Mauriat And His Orchestra,nan,1968,-1,-1,0tS7Mli5NtOcpeCqC25GWd,Love is Blue,Paul Mauriat,0.48200000000000004,0.499,7.0,-10.549000000000001,0.0268,0.16399999999999998,0.899,0.151,0.281,156520.0,4.0,104.361,1.0,"['adult standards', 'christmas', 'easy listening', 'lounge', 'romantico']"
6261,Sunshine Of Your Love,Cream,8.0,1968,69,66,6FRwDxXsvSasw0y2eDArsz,Sunshine Of Your Love,Cream,0.684,0.48100000000000004,2.0,-12.59,0.0384,0.475,6.57e-05,0.11800000000000001,0.784,250000.0,4.0,115.078,1.0,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'electric blues', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock']"
